280,15831,1,4.50,Breezy o - Discount entered by Danny.,4
281,16217,1,5.50,Ashley o - Discount entered by Danny.,5
282,16218,1,3.50,Ashley o - Discount entered by Danny.,5
283,16257,3,4.50,band - Discount entered by Danny.,4
284,16270,1,5.00,danny o - Discount entered by Danny.,5
285,16239,1,29.00," - Discount entered by Wade.",1
286,16265,1,9.00," - Discount entered by Wade.",1
287,16210,1,9.75," - Discount entered by Wade.",1
288,16277,1,10.50," - Discount entered by Wade.",2
289,16412,1,5.50," - Discount entered by Erienne.",2
290,16413,1,1.50," - Discount entered by Erienne.",2
291,16468,1,5.00," - Discount entered by Erienne.",4
292,16350,1,5.50," - Discount entered by Erienne.",1
293,16351,1,4.50," - Discount entered by Erienne.",1
294,16395,1,5.50," - Discount entered by Erienne.",1
295,16363,1,9.00," - Discount entered by Erienne.",1
296,16364,1,1.50," - Discount entered by Erienne.",1
297,16547,1,5.50,danny o - Discount entered by Danny.,5
298,16569,1,5.50,ashley o - Discount entered by Danny.,5
299,16570,1,3.50,ashley o - Discount entered by Danny.,5
300,16701,1,14.50," - Discount entered by Wade.",2
301,16712,1,3.50," - Discount entered by Wade.",1
302,16714,1,13.00," - Discount entered by Wade.",1
303,16828,1,9.50," - Discount entered by Erienne.",1
304,16824,1,9.00," - Discount entered by Erienne.",1
305,16832,1,6.00," - Discount entered by Erienne.",1
306,16864,1,9.00," - Discount entered by Erienne.",5
307,16896,3,16.00,re mike - Discount entered by Erienne.,1
308,16931,1,7.50," - Discount entered by Erienne.",1
309,16974,3,21.00,credit list - Discount entered by Wade.,1
310,16975,3,8.00,credit list - Discount entered by Wade.,1
311,17124,1,5.74," - Discount entered by Scott.",4
312,17125,1,6.26," - Discount entered by Scott.",4
313,17177,1,6.00,danny o - Discount entered by Danny.,5
314,17157,1,9.75," - Discount entered by Wade.",1
315,17184,1,14.00," - Discount entered by Wade.",1
319,17201,3,2.80,joanne test - Discount entered by Joanne.,4
320,17202,3,2.80,joanne test - Discount entered by Joanne.,4
321,17203,3,2.80,longggggggggggggggggggggg - Discount entered by Joanne.,4
322,17204,3,2.80,joanne test 352autochkout - Discount entered by Joanne.,4
323,17210,3,16.00,wanted a small salad  - Discount entered by Erienne.,1
324,17350,1,11.50," - Discount entered by Erienne.",1
325,17306,1,11.50," - Discount entered by Erienne.",1
326,17326,1,5.00," - Discount entered by Erienne.",1
327,17432,1,16.00,denise o - Discount entered by Danny.,4
328,17439,1,6.50,danny o - Discount entered by Danny.,4
329,17549,1,9.00," - Discount entered by Wade.",1
330,17656,1,11.50," - Discount entered by Wade.",1
331,17700,1,13.00," - Discount entered by Wade.",1
332,17689,1,16.00," - Discount entered by Wade.",1
333,17706,1,17.50," - Discount entered by Wade.",1
334,17888,1,5.00," - Discount entered by Erienne.",1
335,17889,1,1.50," - Discount entered by Erienne.",1
336,17904,1,5.00," - Discount entered by Erienne.",1
337,17830,1,9.00," - Discount entered by Erienne.",1
338,17831,1,4.00," - Discount entered by Erienne.",1
339,17860,1,5.00," - Discount entered by Erienne.",1
340,18064,4,0.80," - Discount entered by Danny.",4
341,18069,1,4.00,danny o - Discount entered by Danny.,4
342,18525,3,18.00,band - Discount entered by Danny.,5
343,18556,1,9.00,Employee discount given by Wade,0
344,18568,1,6.00,ashley - Discount entered by Danny.,4
345,18569,1,1.50,ashley - Discount entered by Danny.,4
346,18571,1,3.50,danny o - Discount entered by Danny.,4
347,18574,1,14.50," - Discount entered by Wade.",1
348,18576,1,8.25,Employee discount given by Wade,0
349,18596,1,9.75," - Discount entered by Wade.",1
350,18939,2,19.00,cada - Discount entered by Erienne.,1
351,18725,1,6.00,Employee discount given by Erienne,0
352,19051,1,5.00,Employee discount given by Erienne,0
353,19052,1,1.50,Employee discount given by Erienne,0
354,18995,1,8.25,Employee discount given by Erienne,0
355,19092,1,5.00,Employee discount given by Erienne,0
356,19094,1,1.50,Employee discount given by Erienne,0
357,19120,1,3.50,Employee discount given by Erienne,0
358,19121,1,3.50,Employee discount given by Erienne,0
359,19770,3,16.00,band - Discount entered by Danny.,4
360,19771,1,10.00,ashley o - Discount entered by Ashley H.,5
361,19793,1,9.75,Employee discount given by Wade,0
362,19772,1,5.00,Employee discount given by Wade,0
