150,2021-06-12 00:00:00,635.00
151,2021-06-15 00:00:00,217.00
152,2021-06-16 00:00:00,387.00
153,2021-06-17 00:00:00,331.00
154,2021-06-18 00:00:00,680.00
155,2021-06-19 00:00:00,520.00
156,2021-06-22 00:00:00,280.00
157,2021-06-23 00:00:00,355.00
158,2021-06-24 00:00:00,402.00
159,2021-06-25 00:00:00,485.00
160,2021-06-26 00:00:00,902.00
161,2021-06-29 00:00:00,322.00
162,2021-06-30 00:00:00,311.00
163,2021-07-01 00:00:00,323.00
164,2021-07-02 00:00:00,490.00
165,2021-07-03 00:00:00,522.00
166,2021-07-06 00:00:00,197.00
167,2021-07-07 00:00:00,200.00
168,2021-07-08 00:00:00,372.00
169,2021-07-09 00:00:00,464.00
170,2021-07-10 00:00:00,351.00
171,2021-07-13 00:00:00,644.00
172,2021-07-14 00:00:00,364.00
173,2021-07-15 00:00:00,376.00
174,2021-07-16 00:00:00,494.00
175,2021-07-17 00:00:00,617.00
176,2021-07-20 00:00:00,315.00
177,2021-07-21 00:00:00,342.00
178,2021-07-22 00:00:00,375.00
179,2021-07-23 00:00:00,365.00
180,2021-07-24 00:00:00,630.00
181,2021-07-27 00:00:00,276.00
182,2021-07-28 00:00:00,267.00
183,2021-07-29 00:00:00,273.00
184,2021-07-30 00:00:00,545.00
185,2021-07-31 00:00:00,509.00
186,2021-08-03 00:00:00,206.00
187,2021-08-04 00:00:00,231.00
188,2021-08-05 00:00:00,255.00
189,2021-08-06 00:00:00,506.00
190,2021-08-07 00:00:00,611.00
191,2021-08-10 00:00:00,305.00
192,2021-08-11 00:00:00,245.00
193,2021-08-12 00:00:00,265.00
194,2021-08-13 00:00:00,380.00
195,2021-08-14 00:00:00,407.00
196,2021-08-17 00:00:00,371.00
197,2021-08-18 00:00:00,302.00
198,2021-08-19 00:00:00,380.00
199,2021-08-20 00:00:00,360.00
200,2021-08-21 00:00:00,469.00
201,2021-08-24 00:00:00,208.00
202,2021-08-25 00:00:00,144.00
203,2021-08-26 00:00:00,259.00
204,2021-08-27 00:00:00,333.00
205,2021-08-28 00:00:00,450.00
206,2021-08-31 00:00:00,215.00
207,2021-09-01 00:00:00,203.00
208,2021-09-02 00:00:00,317.00
209,2021-09-03 00:00:00,411.00
210,2021-09-04 00:00:00,397.00
211,2021-09-07 00:00:00,255.00
212,2021-09-08 00:00:00,134.00
213,2021-09-09 00:00:00,301.00
214,2021-09-10 00:00:00,289.00
215,2021-09-11 00:00:00,481.00
216,2021-09-14 00:00:00,286.00
217,2021-09-15 00:00:00,361.00
218,2021-09-16 00:00:00,271.00
219,2021-09-17 00:00:00,517.00
220,2021-09-18 00:00:00,502.00
221,2021-09-21 00:00:00,243.00
222,2021-09-22 00:00:00,215.00
223,2021-09-23 00:00:00,329.00
224,2021-09-24 00:00:00,522.00
225,2021-09-25 00:00:00,535.00
226,2021-09-28 00:00:00,265.00
227,2021-09-29 00:00:00,310.00
228,2021-09-30 00:00:00,203.00
229,2021-10-01 00:00:00,506.00
230,2021-10-02 00:00:00,436.00
231,2021-10-05 00:00:00,255.00
232,2021-10-06 00:00:00,202.00
233,2021-10-07 00:00:00,241.00
234,2021-10-08 00:00:00,570.00
235,2021-10-09 00:00:00,563.00
236,2021-10-12 00:00:00,282.00
237,2021-10-13 00:00:00,200.00
238,2021-10-14 00:00:00,168.00
239,2021-10-15 00:00:00,330.00
240,2021-10-16 00:00:00,460.00
241,2021-10-19 00:00:00,200.00
242,2021-10-20 00:00:00,240.00
243,2021-10-21 00:00:00,389.00
244,2021-10-22 00:00:00,460.00
245,2021-10-23 00:00:00,545.00
246,2021-10-26 00:00:00,295.00
247,2021-10-27 00:00:00,210.00
248,2021-10-28 00:00:00,210.00
249,2021-10-29 00:00:00,397.00
250,2021-10-30 00:00:00,415.00
251,2021-11-02 00:00:00,204.00
252,2021-11-03 00:00:00,281.00
253,2021-11-04 00:00:00,118.00
254,2021-11-05 00:00:00,370.00
255,2021-11-06 00:00:00,362.00
256,2021-11-09 00:00:00,320.00
257,2021-11-10 00:00:00,315.00
258,2021-11-11 00:00:00,372.00
259,2021-11-12 00:00:00,513.00
260,2021-11-13 00:00:00,402.00
261,2021-11-16 00:00:00,180.00
262,2021-11-17 00:00:00,460.00
263,2021-11-18 00:00:00,235.00
264,2021-11-19 00:00:00,385.00
265,2021-11-20 00:00:00,340.00
266,2021-11-23 00:00:00,402.00
267,2021-11-24 00:00:00,285.00
268,2021-11-25 00:00:00,503.00
269,2021-11-26 00:00:00,685.00
270,2021-11-27 00:00:00,261.00
271,2021-11-30 00:00:00,260.00
272,2021-12-01 00:00:00,202.00
273,2021-12-02 00:00:00,194.00
274,2021-12-03 00:00:00,344.00
275,2021-12-04 00:00:00,480.00
276,2021-12-07 00:00:00,255.00
277,2021-12-08 00:00:00,264.00
278,2021-12-09 00:00:00,251.00
279,2021-12-10 00:00:00,487.00
